request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
2n2atqyyv3,short-bursts,completions,1775624228.3495817,1775624228.3510728,1.49,1.49,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
o2m71hssbe,short-bursts,completions,1775624264.035321,1775624264.0370343,1.71,1.71,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
v60vaiy4va,short-bursts,completions,1775624210.5672882,1775624210.5683103,1.02,1.02,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
wn2y8fv2bc,short-bursts,completions,1775624256.67567,1775624256.6771405,1.47,1.47,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
6qktc89k8y,short-bursts,completions,1775624223.166364,1775624223.1679258,1.56,1.56,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
flsehuds3q,short-bursts,completions,1775624282.13804,1775624282.1394782,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uubcxuljyl,short-bursts,completions,1775624187.076007,1775624187.0770385,1.03,1.03,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ji0y6dpbhs,short-bursts,completions,1775624174.0255806,1775624174.030154,4.57,4.57,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
dyt9moge4q,short-bursts,completions,1775624231.3843815,1775624231.3858502,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
tzk3ny9v20,short-bursts,completions,1775624267.5880773,1775624267.589516,1.44,1.44,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2d54i3qk2i,short-bursts,completions,1775624194.2456458,1775624194.247069,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
xwc4rtwuzk,short-bursts,completions,1775624252.549557,1775624252.5510287,1.47,1.47,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ht7pze9vif,short-bursts,completions,1775624211.8814404,1775624211.8824985,1.06,1.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
9xuy41iblj,short-bursts,completions,1775624178.2840044,1775624178.285162,1.16,1.16,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
