request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
1gspk9p38q,short-bursts,completions,1775622230.337462,1775622230.3389015,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
9dvnu80b6u,short-bursts,completions,1775622262.042129,1775622262.0431755,1.05,1.05,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2gc5wi6fqj,short-bursts,completions,1775622241.9929113,1775622241.9943843,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
yb8dalfyo1,short-bursts,completions,1775622288.759393,1775622288.7615893,2.20,2.20,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0rjiw1swjc,short-bursts,completions,1775622218.37101,1775622218.3721967,1.19,1.19,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
y5y2jr8kk7,short-bursts,completions,1775622290.24404,1775622290.2455075,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
4ivsolmlgs,short-bursts,completions,1775622261.2338054,1775622261.2352757,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
yv2stn7e36,short-bursts,completions,1775622300.564395,1775622300.5657785,1.38,1.38,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zja8dzr1yx,short-bursts,completions,1775622224.3971589,1775622224.3984835,1.32,1.32,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
jxrpj1epky,short-bursts,completions,1775622257.7434418,1775622257.74501,1.57,1.57,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zzpqk51fpk,short-bursts,completions,1775622193.430118,1775622193.4306457,0.53,0.53,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
1dakrm8j5e,short-bursts,completions,1775622227.6284432,1775622227.6306517,2.21,2.21,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
bunknqt3wv,short-bursts,completions,1775622283.391126,1775622283.3921416,1.02,1.02,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ps3y70hp87,short-bursts,completions,1775622214.6931608,1775622214.6943867,1.23,1.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
vlz049enul,short-bursts,completions,1775622282.973744,1775622282.9752173,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
eihx74d0gj,short-bursts,completions,1775622309.3064249,1775622309.3075347,1.11,1.11,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
fl0ukeyz7s,short-bursts,completions,1775622229.9021804,1775622229.9032052,1.02,1.02,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
acj4t0sekk,short-bursts,completions,1775622271.5388258,1775622271.5399134,1.09,1.09,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
n6kvpuc8d1,short-bursts,completions,1775622228.6485257,1775622228.6500912,1.57,1.57,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
jx8uibrsz1,short-bursts,completions,1775622288.1519988,1775622288.153314,1.32,1.32,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
vs4f8cgvyi,short-bursts,completions,1775622206.4214845,1775622206.4225557,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
cpkjcslqc3,short-bursts,completions,1775622261.9325404,1775622261.9336836,1.14,1.14,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
cwbfuk9e1v,short-bursts,completions,1775622228.306352,1775622228.3077834,1.43,1.43,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
y5ibpt11f9,short-bursts,completions,1775622306.8856995,1775622306.8867445,1.04,1.04,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
m6cfnfholq,short-bursts,completions,1775622219.890319,1775622219.8917277,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
lh9bh811ke,short-bursts,completions,1775622258.4923112,1775622258.4946039,2.29,2.29,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2n2atqyyv3,short-bursts,completions,1775622247.73235,1775622247.733748,1.40,1.40,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
o2m71hssbe,short-bursts,completions,1775622283.4225166,1775622283.4242325,1.72,1.72,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
v60vaiy4va,short-bursts,completions,1775622229.9525676,1775622229.9535968,1.03,1.03,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
wn2y8fv2bc,short-bursts,completions,1775622276.0636945,1775622276.0651786,1.48,1.48,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
6qktc89k8y,short-bursts,completions,1775622242.550524,1775622242.552035,1.51,1.51,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
flsehuds3q,short-bursts,completions,1775622301.5242152,1775622301.5255191,1.30,1.30,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uubcxuljyl,short-bursts,completions,1775622206.461854,1775622206.4629078,1.05,1.05,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ji0y6dpbhs,short-bursts,completions,1775622193.411068,1775622193.4157908,4.72,4.72,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
dyt9moge4q,short-bursts,completions,1775622250.7671626,1775622250.7685995,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
tzk3ny9v20,short-bursts,completions,1775622286.9752188,1775622286.976376,1.16,1.16,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2d54i3qk2i,short-bursts,completions,1775622213.6310093,1775622213.632375,1.37,1.37,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
xwc4rtwuzk,short-bursts,completions,1775622271.9367006,1775622271.9379888,1.29,1.29,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ht7pze9vif,short-bursts,completions,1775622231.2657723,1775622231.266821,1.05,1.05,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
9xuy41iblj,short-bursts,completions,1775622197.6684604,1775622197.6695693,1.11,1.11,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
sf6f7low4v,short-bursts,completions,1775622285.887233,1775622285.888646,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
1r11q7uww5,short-bursts,completions,1775622261.8016272,1775622261.8029974,1.37,1.37,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
h25llo3rbx,short-bursts,completions,1775622274.2326243,1775622274.2336895,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
lgzui1b0z3,short-bursts,completions,1775622235.5866294,1775622235.5879111,1.28,1.28,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
kgtii4fqco,short-bursts,completions,1775622308.9545991,1775622308.9566584,2.06,2.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ykl1cq99ch,short-bursts,completions,1775622208.3583057,1775622208.3596196,1.31,1.31,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pnngh8riec,short-bursts,completions,1775622266.2976668,1775622266.298716,1.05,1.05,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mkygvwoplo,short-bursts,completions,1775622299.3215923,1775622299.3230093,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
p6vz41nam1,short-bursts,completions,1775622220.0692148,1775622220.070243,1.03,1.03,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
celos6zle6,short-bursts,completions,1775622299.4688725,1775622299.4701037,1.23,1.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mdd4v30t9n,short-bursts,completions,1775622193.9806323,1775622193.9819896,1.36,1.36,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
d96qe3rzsj,short-bursts,completions,1775622232.220312,1775622232.222475,2.16,2.16,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
1at7o75rh8,short-bursts,completions,1775622294.7025511,1775622294.70403,1.48,1.48,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
if2gog72oy,short-bursts,completions,1775622211.894728,1775622211.895783,1.06,1.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
